"","Project","Date","Outflow (kcfs)","Spill (kcfs)","Spill Percent (%)","Inflow (kcfs)","Temp (Scroll Case) (C)","Temperature (C)","Barometric Pressure (mmHg)","Dissolved Gas (mmHg)","Dissolved Gas Percent (%)","Turbidity (ft)","Elevation (ft)"
"11972","BON",1989-01-20,167.66,0,0,167.9,5.56,5.56,NA,NA,NA,5.5,73.95
"11973","BON",1989-01-21,160.35,0,0,158.4,5.56,5.56,NA,NA,NA,5,74.38
"11974","BON",1989-01-22,149.31,0,0,145,5.56,5.56,NA,NA,NA,5.7,74.35
"11975","BON",1989-01-23,151.57,0,0,163.6,5.56,5.56,NA,NA,NA,5.7,74.86
"11976","BON",1989-01-24,175.69,0,0,181.9,5.56,5.56,NA,NA,NA,6.4,74.5
"11977","BON",1989-01-25,189.43,0,0,178.3,5,5,NA,NA,NA,6.4,73.69
"11978","BON",1989-01-26,174.87,0,0,183,5,5,NA,NA,NA,6.8,74.34
"11979","BON",1989-01-27,168.17,0,0,142.9,5,5,NA,NA,NA,6.8,74.26
"11980","BON",1989-01-28,121.33,0,0,109.6,4.44,4.44,NA,NA,NA,6,74.44
"11981","BON",1989-01-29,119,0,0,130.3,4.44,4.44,NA,NA,NA,6,74.42
"11982","BON",1989-01-30,144.87,0,0,150.6,4.44,4.44,NA,NA,NA,6,73.94
"11983","BON",1989-01-31,161.15,0,0,186,5,5,NA,NA,NA,6,73.7
"11984","BON",1989-02-01,212.36,0,0,233,5,5,NA,NA,NA,4.5,74.64
"11985","BON",1989-02-02,239.72,0,0,236.3,5,5,NA,NA,NA,5,73.74
"11986","BON",1989-02-03,225.64,0,0,192.2,4.44,4.44,NA,NA,NA,5,73.7
"11987","BON",1989-02-04,174.54,0,0,135.9,3.33,3.33,NA,NA,NA,4.8,73.07
"11988","BON",1989-02-05,104.93,0,0,120.3,3.33,3.33,NA,NA,NA,4.8,73.3
"11989","BON",1989-02-06,167.6,0,0,214.7,2.22,2.22,NA,NA,NA,5,73.08
"11990","BON",1989-02-07,210.96,0,0,173.9,2.22,2.22,NA,NA,NA,5,74.12
"11991","BON",1989-02-08,157.44,0,0,161.9,2.22,2.22,NA,NA,NA,4.7,74
"11992","BON",1989-02-09,164.15,0,0,171.4,2.22,2.22,NA,NA,NA,4.8,73.99
"11993","BON",1989-02-10,160.98,0,0,154.1,1.67,1.67,NA,NA,NA,4.8,74.06
"11994","BON",1989-02-11,139.53,0,0,117.4,1.67,1.67,NA,NA,NA,5.7,73.73
"11995","BON",1989-02-12,101.63,0,0,109,1.67,1.67,NA,NA,NA,6,73.96
"11996","BON",1989-02-13,128.65,0,0,150.7,1.67,1.67,NA,NA,NA,6.3,74.11
"11997","BON",1989-02-14,154.86,0,0,164.9,1.67,1.67,NA,NA,NA,6.2,74.48
"11998","BON",1989-02-15,177.89,0,0,168.8,1.67,1.67,NA,NA,NA,6.5,74.55
"11999","BON",1989-02-16,165,0,0,175.9,1.67,1.67,NA,NA,NA,6.5,74.18
"12000","BON",1989-02-17,181.64,0,0,158.9,1.67,1.67,NA,NA,NA,6.5,74.15
"12001","BON",1989-02-18,128.76,0,0,112.2,1.11,1.11,NA,NA,NA,6,74.12
"12002","BON",1989-02-19,113.45,0,0,90.3,1.11,1.11,NA,NA,NA,5.5,73.53
"12003","BON",1989-02-20,114.32,0,0,132.5,1.11,1.11,NA,NA,NA,6,71.79
"12004","BON",1989-02-21,124.68,0,0,150.4,1.11,1.11,NA,NA,NA,6,72.92
"12005","BON",1989-02-22,141.85,0,0,162.8,1.67,1.67,NA,NA,NA,6,73.79
"12006","BON",1989-02-23,139.87,0,0,122.6,1.67,1.67,NA,NA,NA,6.3,75.77
"12007","BON",1989-02-24,144.27,0,0,143.1,1.67,1.67,NA,NA,NA,6.7,74.65
"12008","BON",1989-02-25,136.32,0,0,123.4,1.67,1.67,NA,NA,NA,6.8,73.94
"12009","BON",1989-02-26,110.55,0,0,102.9,1.67,1.67,NA,NA,NA,7.2,74.21
"12010","BON",1989-02-27,120.4,0,0,140,2.22,2.22,NA,NA,NA,7.4,73.66
"12011","BON",1989-02-28,151.43,0,0,138.1,1.67,1.67,NA,NA,NA,5.5,73.93
"12012","BON",1989-03-01,137.28,0,0,164.3,2.22,2.22,NA,NA,NA,5,73.75
"12013","BON",1989-03-02,169.3,0,0,180.2,2.78,2.78,NA,NA,NA,4.5,74.74
"12014","BON",1989-03-03,192.16,0,0,181.1,2.78,2.78,NA,NA,NA,2.7,74.38
"12015","BON",1989-03-04,155.04,0,0,144.4,2.78,2.78,NA,NA,NA,2,74.32
"12016","BON",1989-03-05,137.54,0,0,132.2,2.78,2.78,NA,NA,NA,2,74.43
"12017","BON",1989-03-06,137.67,0,0,142.9,2.78,2.78,NA,NA,NA,1,74.45
"12018","BON",1989-03-07,127.93,0,0,134.1,2.78,2.78,NA,NA,NA,1.5,75.1
"12019","BON",1989-03-08,132.79,0,0,130.4,3.33,3.33,NA,NA,NA,1,75.35
"12020","BON",1989-03-09,115.09,0,0,119.5,3.33,3.33,NA,NA,NA,0.6,75
"12021","BON",1989-03-10,148.41,0,0,143.6,3.89,3.89,NA,NA,NA,0.6,74.31
"12022","BON",1989-03-11,152.34,6.64,4.36,200.5,3.89,3.89,NA,NA,NA,1.2,75.48
"12023","BON",1989-03-12,217.73,62.91,28.9,210.8,4.44,4.44,NA,NA,NA,1,75.84
"12024","BON",1989-03-13,209.53,55.72,26.59,188.4,4.44,4.44,NA,NA,NA,0.5,75.3
